x,y
189696.4998629108,553851.069649674
189697.60033686727,553852.0973566221
189698.35696667765,553852.8070805445
189700.53529340657,553854.8501440556
189702.7197149438,553856.8989226401
189704.89141047598,553858.9529467532
189706.64924701152,553860.615739331
189708.81183077197,553862.6754789355
189710.98096143716,553864.7416490295
189713.15115677682,553866.7993877085
189714.4756442974,553868.0557770645
189715.56502964228,553869.0873510634
189716.6544149881,553870.1189250734
189717.74458681428,553871.1515459066
189718.83475863867,553872.1841667518
189719.92332025475,553873.2166216862
189721.01188187624,553874.2490766315
189723.17958408225,553876.3067280509
189724.7138180958,553877.7634534165
189617.67125284584,553775.4257958588
189619.56009352885,553777.1243323792
189621.36611524984,553778.7501095727
189622.1929278579,553779.4944045712
189622.50765863684,553779.7749278044
189622.50765867718,553779.7749259004
189622.5835951171,553779.8432150319
189623.13713134555,553780.340980791
189625.36066155732,553782.326650895
189627.5811533611,553784.3109668384
189629.8087888089,553786.3019968536
189632.0272559796,553788.2848276596
189634.26380239648,553790.2825254964
189635.29801281157,553791.2062091675
189637.52302493615,553793.192696943
189637.86530916454,553793.4981217991
189638.98304246188,553794.4994829118
189640.10077575443,553795.5008440415
189641.21847707382,553796.5020051538
189642.33617838623,553797.503166286
189643.45400448528,553798.5044245052
189644.57183058633,553799.5056827342
189645.68965861623,553800.5069400569
189646.8074866436,553801.5081973874
189647.92531368433,553802.5094566206
189649.04314071804,553803.5107158564
189651.27250188627,553805.5066109321
189652.5977370272,553806.6930609944
189653.7167323401,553807.695756725
189654.83572764986,553808.6984524643
189655.6752580345,553809.4514858273
189657.89665429541,553811.4505695524
189659.01488846928,553812.457275891
189660.13312264354,553813.4639822438
189662.35480781834,553815.4623072898
189664.55070088938,553817.4374321289
189666.77504008837,553819.4387699686
189668.94844448692,553821.3967116986
189671.16468901362,553823.4003655491
189673.37594080035,553825.402060176
189675.58769845363,553827.4188048737
189676.08107606613,553827.8686809572
189678.29663086354,553829.89055687
189680.50520833983,553831.908892857
189682.54911932518,553833.7767478457
189684.76196939833,553835.8016085097
189685.77174304338,553836.7255999325
189687.96914905027,553838.7485360516
189689.07693599293,553839.7748945949
189690.18472293555,553840.8012531516
189692.37300455687,553842.8343032363
189694.56819577323,553844.8737715213
189696.7569181655,553846.917830804
189698.9248143302,553848.9461367448
189701.0939597467,553850.9985403551
189702.18456033306,553852.0283603827
189703.27516092724,553853.0581804151
189705.44854006232,553855.1065979077
189706.54529812853,553856.1457729521
189707.64205619856,553857.1849480086
189709.80550772574,553859.2444275673
189711.96075132192,553861.2918160411
189714.12447428957,553863.3389102039
189716.28467255956,553865.3770326385
189718.45449543468,553867.4219906669
189719.54909009836,553868.453210203
189720.643684764,553869.4844297532
189722.8232232483,553871.5410857239
189723.92264303996,553872.5790615099
189725.01281502665,553873.6093475863
189726.1029870144,553874.6396336681
189726.90026706675,553875.3935301005
189620.62133571118,553772.3058178745
189622.75515937654,553774.2284792135
189623.86993789295,553775.2328883982
189624.98471641346,553776.2372975936
189625.34651905907,553776.5632777656
189625.34651901876,553776.5632796689
189625.45974590347,553776.6652945393
189626.27644721654,553777.4011391695
189628.50070285724,553779.4061288389
189629.61410787512,553780.4122446629
189630.72751289478,553781.4183604983
189631.84091791842,553782.4244763386
189632.9543229393,553783.430592188
189634.0979795608,553784.461844996
189635.24163618323,553785.4930977997
189637.46270823773,553787.4881464938
189639.63213258365,553789.4355668501
189641.86029410406,553791.4330670863
189643.09528696132,553792.5400159399
189644.31632787082,553793.7358280385
189645.53736877887,553794.9316401521
189647.51147201937,553797.07036971
189649.4855752627,553799.2090992932
189651.45967849987,553801.3478289269
189653.5561801871,553803.2346661031
189655.77396013305,553805.2298853355
189656.8902943801,553806.2333942199
189658.00662860868,553807.2369031162
189658.84590548117,553807.9913617206
189659.96136356855,553808.9944952623
189661.07682167596,553809.9976288138
189662.1927534594,553811.0008673632
189663.30868524252,553812.0041059274
189664.42474928004,553813.0074712976
189665.54081331936,553814.0108366848
189666.65673034653,553815.0141636591
189667.77264737553,553816.0174906468
189669.99623782738,553818.0214525528
189670.49124286175,553818.4675969856
189672.7186753215,553820.4730895421
189673.83399123396,553821.4766583097
189674.94930715064,553822.4802270887
189677.16437080293,553824.4797927103
189679.38352947478,553826.4824995345
189681.60345380852,553828.4960408636
189683.8169003259,553830.5050130711
189686.02874547135,553832.5125315367
189687.1490908209,553833.5337673598
189688.2694361799,553834.5550031929
189690.4521722044,553836.5857500175
189690.59304378665,553836.7168121119
189692.77184990156,553838.7596710027
189693.86877093074,553839.7881505723
189694.96569196202,553840.8166301504
189696.06969026636,553841.8521633307
189697.1736885692,553842.8876965208
189699.34942192197,553844.9403967921
189700.69174692937,553846.2071536825
189702.8592850568,553848.259524952
189704.33805165795,553849.6587241351
189706.5131690831,553851.7067589697
189708.66541279102,553853.7325379885
189710.83154982017,553855.792568773
189712.99082520098,553857.847333659
189715.15478465613,553859.9005216294
189715.2918114318,553860.0305652624
189717.4671972105,553862.0842713546
189718.7524111803,553863.2975916219
189719.8448708193,553864.325881496
189720.93733046832,553865.3541713749
189723.11941421346,553867.3979027384
189724.21535281895,553868.4225356373
189725.31129143006,553869.4471685454
189727.49262053252,553871.4887169686
189729.07155355145,553872.9666408779
189615.89127006233,553787.2771541255
189613.66332051554,553785.2796085824
189611.43537095893,553783.2820635582
189609.2074214205,553781.2845180987
189606.97947187448,553779.2869731524
189604.75152328884,553777.2894282656
189602.52357281966,553775.2918824287
189600.29562424685,553773.2943376163
189599.36149255396,553772.4568111966
189613.60541449007,553789.7343138256
189613.28246280446,553789.4395446599
189611.43517680973,553787.761260253
189610.32409153503,553786.7500012453
189609.21300626127,553785.7387422532
189608.09993727983,553784.7300033533
189606.98686830173,553783.7212644599
189604.7948270124,553781.7551087128
189603.67985620076,553780.7476924745
189602.5648853811,553779.7402762468
189601.67372499692,553778.9411171166
189599.4533288139,553776.965262618
189597.22442081745,553774.9848674551
189596.70284776518,553774.523499006
189611.42177140652,553792.1444752747
189610.8265401054,553791.6018024983
189609.36875354114,553790.2787634896
189607.15468589685,553788.2627467577
189604.94571972595,553786.2501507693
189603.39333578772,553784.8357689113
189601.17000638827,553782.8402118769
189598.95695012432,553780.8735333923
189597.83386371288,553779.8791684199
189596.71077730396,553778.8848034503
189594.48244507646,553776.9151484525
189594.0817690342,553776.5609850349
189608.86084442202,553794.9686738269
189608.03728396277,553794.233227685
189607.45620552072,553793.7192269195
189606.79837472062,553793.1383922526
189606.58133094473,553792.9467529525
189604.35215238424,553790.9707345719
189603.2246456509,553789.9733392714
189602.09713891827,553788.9759439928
189599.854853986,553786.992413094
189597.85191846316,553785.2206116525
189595.5910001769,553783.2494051753
189593.3470037756,553781.2734073205
189592.1046971367,553780.1684823178
189590.86239049933,553779.0635573249
189615.89126951416,553787.2771542204
189615.3083958109,553786.7348219181
189615.02176879448,553786.407410989
189614.76469026774,553786.0563383641
189614.5391038566,553785.6842620901
189614.3467166322,553785.2939987152
189614.18898259566,553784.8885029799
189614.06709412928,553784.4708440973
189613.98197198423,553784.0441834661
189613.93425910003,553783.611750689
189613.9243144765,553783.1768186837
189613.95221201915,553782.7426790847
189614.0177396341,553782.3126176215
189614.12039881636,553781.8898889195
189614.25941112227,553781.4776917713
189614.43372394575,553781.0791452938
189614.6420157697,553780.6972653937
189614.8827090755,553780.334941162
189615.15398054835,553779.9949143163
189615.4537761081,553779.679757274
189615.77982584655,553779.391853777
189616.12966062326,553779.1333813651
189616.50063206803,553778.9062955765
189616.88993154245,553778.712313683
189617.29461220445,553778.552901815
189617.7116104505,553778.4292655734
189618.1377699731,553778.3423387245
189618.5698652036,553778.2927778793
189619.0046257292,553778.2809564099
189619.43876105387,553778.3069620793
189619.8689855658,553778.3705961381
189620.2920433101,553778.4713767428
189620.70473323477,553778.6085380146
189621.10393188588,553778.7810415679
189621.486618937,553778.9875793474
189621.84989897924,553779.2265875122
189622.19102347904,553779.4962556988
189622.50765850188,553779.7749277024
189613.3865848053,553780.1630550852
189615.6070300411,553782.1524632368
189617.82747528347,553784.1418714189
189618.2851463234,553784.5519217846
189597.09719053525,553742.7756707976
189598.46658390906,553741.7657980956
189599.83597728988,553740.7559253782
189602.24676037216,553738.9881556971
189603.03032793512,553738.415562824
189594.63302412783,553740.7675372753
189596.14252220286,553739.6428920551
189597.60811451668,553738.5603754726
189599.56017559033,553737.1185433075
189600.79503074934,553736.2064540699
189603.03032797782,553738.415562817
189604.32808994447,553737.4567709953
189605.6258519072,553736.4979791509
189608.03816062066,553734.7153532231
189609.65900402385,553733.5195090852
189600.79503071101,553736.2064539574
189602.107611623,553735.236608253
189603.42019253806,553734.2667625486
189604.62863416615,553733.3769455461
189605.8370757991,553732.4871285324
189607.76453701744,553731.0678685522
189598.71260400722,553734.0202069023
189601.1141837288,553732.2415356111
189603.5157634651,553730.4628642872
189604.73155690168,553729.5585768115
189605.94735034223,553728.6542893207
189609.65900088355,553733.5195100666
189610.89478659976,553732.6268763214
189612.1305723163,553731.7342425677
189613.39348956972,553730.8034907309
189615.79880012252,553729.0308588074
189618.19785933755,553727.2629960157
189620.6027640659,553725.4911489038
189623.01254500874,553723.7153311484
189624.22044091477,553722.8254890885
189625.42833681437,553721.9356470295
189626.63611223618,553721.0459092157
189627.84388766048,553720.1561713876
189628.5085034501,553719.6665665352
189630.91247697236,553717.8950961934
189633.31295403081,553716.1247912108
189635.71723324657,553714.3513282196
189638.1178166219,553712.5805104141
189640.52194715524,553710.8065062547
189642.91827562358,553709.0382530096
189645.320173605,553707.2651816861
189645.71924385446,553706.9705881198
189648.12288267995,553705.1962071224
189650.52944730042,553703.4202288635
189652.93532178484,553701.6488902272
189655.3406730579,553699.8779371618
189657.74655529246,553698.1065947971
189660.1516856651,553696.3358048279
189662.56173642588,553694.5605816235
189664.97209818196,553692.7761306923
189666.17728752497,553691.882791399
189667.38247687323,553690.9894521007
189668.42742631974,553690.2147143368
189670.82704329485,553688.4353621589
189673.23084200543,553686.6528524144
